"practice_code","practice_name","postcode","subicb_code","non_white_popn","reg_popn","pct_non_white"
"M85020","RAYDOCS NEWTOWN","B19 2ET","15E",17315.2890331228,20176,0.858212184433127
"M85021","MOSELEY MEDICAL CENTRE","B13 8JS","15E",1885.01537474218,3540,0.532490218853724
"M85023","MILLENNIUM MEDICAL CENTRE","B29 5QD","15E",2925.72802851021,9655,0.303027242725035
"M85024","THE LIMES MEDICAL CENTRE","B10 0BS","15E",6048.95687648714,6931,0.872739413719109
"M85025","BATH ROW MEDICAL PRACTICE","B15 1LZ","15E",8209.33090628753,14600,0.562282938786817
"M85026","ASHFIELD SURGERY","B76 1QN","15E",2397.61008663826,15225,0.157478495017291
"M85027","LEACH HEATH MEDICAL CENTRE","B45 9BU","15E",1175.73126103193,8163,0.144031760508628
"M85028","LORDSWOOD HOUSE GROUP MEDICAL PRACTICE","B17 9DB","15E",10102.5486208887,24969,0.404603653365723
"M85029","COLLEGE GREEN MEDICAL PRACTICE","B31 2GH","15E",3615.66794598687,15801,0.228825260805447
"M85030","ST HELIERS MEDICAL PRACTICE","B31 1QT","15E",3915.65602406531,17517,0.223534624882417
"M85031","THE HARLEQUIN SURGERY","B34 7BP","15E",2518.79439835022,10927,0.230511064185067
"M85033","THE MANOR PRACTICE","B72 1RL","15E",2965.57522379861,16935,0.175115159362185
"M85034","OMNIA PRACTICE","B9 5PU","15E",13728.555662482,16874,0.813592252132393
"M85035","WOODGATE VALLEY HEALTH CENTRE","B32 3SD","15E",1875.63453158823,5594,0.335293981335042
"M85037","KINGSFIELD MEDICAL CENTRE","B14 6AA","15E",3049.76113880517,9315,0.327403235513169
"M85041","BOURNBROOK VARSITY MEDICAL CENTRE","B29 7DU","15E",5091.32230311935,13946,0.365074021448397
"M85042","SELLY PARK SURGERY","B29 7NT","15E",2141.53513115751,5323,0.402317326912926
"M85043","HAWKESLEY MEDICAL PRACTICE","B38 9TJ","15E",1063.18447495503,4190,0.253743311445115
"M85046","SUTTON COLDFIELD GROUP PRACTICE","B75 6DX","15E",10722.0326804997,53844,0.199131429323596
"M85047","WOODLAND ROAD SURGERY","B31 2HZ","15E",1199.15634517964,6052,0.198142158820166
"M85048","CHURCH ROAD SURGERY","B26 3TP","15E",2611.78111220246,11204,0.233111488058056
"M85051","FIRSTCARE PRACTICE","B12 9LP","15E",5336.72323415161,6559,0.813648915101632
"M85053","THE ST.CLEMENTS SURGERY","B7 5PR","15E",4642.71819886269,6338,0.732521015913961
"M85055","SELLY OAK HEALTH CENTRE","B29 6JG","15E",2527.49390167595,6950,0.363668187291504
"M85056","WEOLEY PARK SURGERY","B29 5HA","15E",2214.57489592415,7608,0.291085028381198
"M85058","HARBORNE MEDICAL PRACTICE","B17 0HG","15E",6129.36458197078,15181,0.403752360316895
"M85060","THE OAKS MEDICAL CENTRE","B44 9ER","15E",3200.36356471523,13467,0.237644877457134
"M85061","YARDLEY GREEN MEDICAL CENTRE","B9 5PU","15E",8526.43379435273,11139,0.765457742557925
"M85062","SHENLEY GREEN SURGERY","B29 4HH","15E",1545.30518939951,5259,0.293840119680455
"M85063","MIDLANDS MEDICAL PARTNERSHIP","B24 0SY","15E",23368.8306116743,59675,0.391601685993705
"M85065","DR SN CLAY AND PARTNERS","B24 9JN","15E",4239.6649247358,13121,0.323120564342337
"M85066","WARD END MEDICAL CENTRE","B8 2JN","15E",5792.21278943316,7447,0.777791431372789
"M85069","LAURIE PIKE HEALTH CENTRE","B6 6BB","15E",14070.9241331034,16421,0.856885946842662
"M85070","RESERVOIR ROAD SURGERY","B23 6DJ","15E",6247.73226282379,13358,0.467714647613699
"M85071","WYCHALL LANE SURGERY","B38 8TE","15E",1735.88518757362,8236,0.21076799266314
"M85074","WAKE GREEN SURGERY","B13 9HD","15E",4164.62034618085,8098,0.514277642156193
"M85076","HOLLYMOOR MEDICAL CENTRE","B31 5ER","15E",1568.76875758171,7689,0.204027670383888
"M85077","NORTHWOOD MEDICAL CENTRE","B30 1BY","15E",1123.90697749668,9227,0.121806326812256
"M85078","OAKWOOD SURGERY","B11 4BW","15E",8145.80076414442,11021,0.739116301982072
"M85079","EDEN COURT MEDICAL PRACTICE","B35 6EE","15E",2334.31763890116,9809,0.237977127016124
"M85081","THE DOVE MEDICAL PRACTICE","B23 5DD","15E",3741.47909191995,9675,0.386716185211364
"M85082","HANDSWORTH MEDICAL PRACT.","B21 9NH","15E",3603.60807138286,4534,0.794796663295734
"M85084","THE WAND MEDICAL CENTRE","B12 0UF","15E",4811.92525624289,5922,0.812550701830951
"M85086","COFTON MEDICAL CENTRE","B31 4TU","15E",1646.43107091523,10229,0.160957187497823
"M85087","COLLEGE ROAD SURGERY","B44 0HL","15E",4449.12288219546,11233,0.396076104530887
"M85088","KARIS MEDICAL CENTRE","B16 9AL","15E",9650.79392775494,16924,0.57024308247193
"M85094","YARDLEY MEDICAL CENTRE","B25 8BY","15E",1353.07419587432,2163,0.625554413256735
"M85097","CRANES PARK ROAD SURGERY","B26 3SE","15E",538.65460795282,2077,0.259342613361974
"M85098","ROTTON PARK MEDICAL CENTRE","B16 0LU","15E",3603.8386762579,5188,0.69464893528487
"M85105","VICTORIA ROAD SURGERY","B27 7XZ","15E",2007.11393917295,4496,0.446422139495763
"M85107","FIRS SURGERY","B36 8LR","15E",1622.18815070847,3083,0.526171959360517
"M85108","SMALL HEATH MEDICAL PRACTICE","B10 9QE","15E",5332.12181459608,6090,0.875553664137287
"M85110","SALTLEY AND FERNBANK MEDICAL PRACTICE","B8 1RZ","15E",9286.1478321851,11216,0.827937574196246
"M85113","BUCKLANDS END LANE SURGERY","B34 6BP","15E",3441.78417096182,6187,0.556292899783711
"M85115","SUTTON ROAD SURGERY","B23 5TJ","15E",620.787303694801,2028,0.306108137916569
"M85116","FERNLEY MEDICAL CENTRE","B11 4AN","15E",7227.14345581288,8677,0.832908085261367
"M85117","BARTLEY GREEN MEDICAL PRACTICE","B32 3PR","15E",1475.94073266351,5770,0.255795620912221
"M85118","BALDWINS LANE SURGERY","B28 0RF","15E",1282.86724671,3363,0.381465134317575
"M85123","AL-SHAFA MEDICAL CENTRE","B6 6JY","15E",7367.80585606875,8619,0.854833026577184
"M85124","BELLEVUE MEDICAL CENTRE","B5 7LX","15E",7637.21694237242,11497,0.664279111278805
"M85128","DR WALJI AND COLLEAGUES","B12 9LP","15E",4315.37192620768,5230,0.825118915144871
"M85134","WEST HEATH PRIMARY C CTR","B38 8AX","15E",528.15766691947,2961,0.178371383626974
"M85136","DRUIDS HEATH SURGERY","B14 5SB","15E",5032.31002875906,11169,0.450560482474622
"M85139","ALPHA MEDICAL PRACTICE","B8 1JA","15E",4496.13731879146,5448,0.825282180394907
"M85141","SCHOOLACRE ROAD SURGERY","B34 6RB","15E",914.12674222533,2961,0.308722304027467
"M85142","KEYNELL COVERT","B30 3QT","15E",400.057092162005,1585,0.252401950890855
"M85143","JIGGINS LANE MEDICAL CENTRE","B32 3LE","15E",1921.53733326176,7271,0.264274148433745
"M85145","THE SLIEVE SURGERY","B20 2NR","15E",6575.11190149212,8325,0.789803231410464
"M85146","THE KHATTAK MEMORIAL SURGERY","B10 0AU","15E",4734.57481986167,5648,0.838274578587407
"M85149","ALUM ROCK MEDICAL CENTRE","B8 3QD","15E",4596.37694771176,5639,0.815104973880433
"M85153","WEATHER OAK MEDICAL CENTRE","B11 4RA","15E",2794.50464155743,3316,0.842733607224799
"M85154","FINCH ROAD PRIMARY CARE CENTRE","B19 1HS","15E",3800.6027458755,4416,0.860643737743546
"M85155","KINGSTANDING CIRCLE SURGERY","B44 0UY","15E",1467.13095001099,5827,0.251781525658313
"M85156","RIVER BROOK MEDICAL CENTRE","B30 2SH","15E",2294.1564550148,7648,0.299968155728923
"M85158","APOLLO SURGERY","B44 9HW","15E",491.124714798946,2156,0.227794394619177
"M85164","NEWPORT MEDICAL GROUP","B12 8QE","15E",10677.8658442496,12974,0.823020336384273
"M85167","UNIVERSITY MEDICAL PRACTICE","B15 2QU","15E",5486.71851751197,13894,0.394898410645744
"M85170","GATE MEDICAL CENTRE","B8 1RE","15E",3970.61709834542,4811,0.82532053592713
"M85171","ROWLANDS ROAD SURGERY","B26 1AT","15E",1080.13050731956,2701,0.399900224849892
"M85172","RIDGACRE HOUSE SURGERY","B32 2TJ","15E",4913.70646490706,13275,0.370147379654016
"M85174","THE BROOK SURGERY","B11 1LU","15E",3220.51667210262,4237,0.760093620982446
"M85175","THE HAWTHORNS SURGERY","B72 1DL","15E",2097.93886607645,10784,0.19454180879789
"M85176","KIRPAL MEDICAL PRACTICE","B21 9RY","15E",4290.56094146363,5229,0.82053183045776
"M85177","SWANSWELL MEDICAL CENTRE","B27 7AL","15E",2764.07241559049,6285,0.439788769385917
"M85178","MODALITY ENKI MEDICAL PRACTICE","B19 1BP","15E",8791.180075741,10495,0.83765412822687
"M85179","MAYPOLE HEALTH SURGERY Y","B14 5DJ","15E",1087.28175859867,4644,0.234126132342522
"M85600","KINGS NORTON SURGERY","B38 8QS","15E",3431.67686223135,13941,0.246157152444685
"M85624","PERRY PARK SURGERY","B42 1TY","15E",2831.15754567417,6387,0.443268756172564
"M85634","HEATHFIELD FAMILY CENTRE","B19 1HL","15E",7085.49788228874,8434,0.84011120254787
"M85642","CAVENDISH MEDICAL PRACTICE","B18 7AL","15E",4150.43226985032,5698,0.728401591760323
"M85669","TUDOR PRACTICE STOCKLAND GREEN","B23 6DJ","15E",2703.83580356008,5657,0.477962843125345
"M85670","GREENFIELD MEDICAL CENTRE","B8 1RT","15E",2843.3585336048,3296,0.862669458011166
"M85671","BOURNVILLE SURGERY","B30 2AA","15E",844.495872775077,2671,0.316172172510325
"M85676","VICTORIA ROAD MEDICAL CTR","B6 5HP","15E",4751.61946276653,5561,0.854454138242497
"M85679","CHARLES ROAD SURGERY","B10 9AB","15E",5051.89006082343,5598,0.902445527121013
"M85680","COTTERILS LANE SURGERY","B8 3RZ","15E",1825.66501212417,2289,0.797581918796057
"M85684","CITY ROAD MEDICAL CENTRE","B16 0HH","15E",2112.7329466175,3051,0.692472286665848
"M85686","DR KULSHRESTHA FAMILY PRACTICE","B18 7AL","15E",1117.5749952488,1564,0.714562017422504
"M85693","FEATHERSTONE MEDICAL CENTRE","B14 6AA","15E",864.779233725141,2453,0.352539434865528
"M85694","GARRETTS GREEN LANE SURGERY","B26 2SB","15E",1197.29454681961,3425,0.349575050166311
"M85697","CHURCH ROAD SURGERY","B6 5UP","15E",3244.80226915278,4475,0.725095479140286
"M85699","COVENTRY ROAD MEDICAL CENTRE","B10 0UG","15E",4655.69572344467,5405,0.861368311460624
"M85701","BURBURY MEDICAL CENTRE","B19 1TT","15E",3809.69426844114,4276,0.89094814509849
"M85706","DRUID GROUP - EMC SURGERY","B16 0HZ","15E",8362.99428927902,12980,0.64429848145447
"M85711","CITY HEALTH CENTRE","B17 8LG","15E",1834.70840904864,2814,0.65199303804145
"M85713","HIGHGATE MEDICAL CENTRE","B12 0YA","15E",3981.31320932594,4946,0.804956168484824
"M85715","SOHO ROAD PRIMARY CARE CENTRE","B21 9RY","15E",9235.39540098652,11005,0.83919994556897
"M85716","DR KHUROO'S PRACTICE","B23 6DJ","15E",2400.94299456376,4889,0.491090815005883
"M85717","DOWNSFIELD MEDICAL CENTRE","B26 2TY","15E",1445.3560539524,4312,0.335193890063172
"M85721","HOLYHEAD PRIMARY HEALTH CARE CENTRE","B21 0HL","15E",8117.97803613143,10206,0.795412310026595
"M85722","NASEBY MEDICAL CENTRE","B8 3HE","15E",4533.0680944564,5521,0.821059245509219
"M85730","LEY HILL SURGERY","B31 1TR","15E",773.92999050913,2811,0.275321946107837
"M85732","BLOOMSBURY SURGERY","B7 5BT","15E",1695.30428288641,2326,0.728849648704388
"M85733","MOOR GREEN LANE MED.CTR.","B13 8QS","15E",2612.31313207728,6812,0.383486954209818
"M85735","GREET MEDICAL PRACTICE","B11 3ND","15E",4869.86359680848,6112,0.796770876441178
"M85736","ACOCKS GREEN MEDICAL CENTRE","B27 6QJ","15E",3063.12845267689,5500,0.556932445941252
"M85739","PAK HEALTH CENTRE","B8 1JA","15E",4325.53127722949,5162,0.837956465949147
"M85746","MIRFIELD SURGERY","B33 0SA","15E",2406.05021414132,5876,0.409470764830041
"M85749","AUBREY ROAD MEDICAL CENTRE","B10 0TU","15E",2529.88644332165,2915,0.867885572323037
"M85756","SPRINGFIELD MEDICAL PRACT","B11 4DG","15E",2315.09707700062,2887,0.80190407932131
"M85757","SOHO ROAD HEALTH CENTRE","B21 9RY","15E",3231.4283319623,3907,0.827086852306706
"M85759","NECHELLS PRACTICE","B7 5DT","15E",5761.31436274377,7130,0.808038480048214
"M85766","BALSALL HEATH HEALTH CENTRE (S)","B12 9LP","15E",3016.08958762323,3769,0.80023602749356
"M85770","THE SHELDON MEDICAL CENTRE","B26 3TT","15E",622.782197993109,2212,0.281547105783503
"M85774","SPRINGFIELD SURGERY","B11 4BW","15E",5087.92859672644,6652,0.764872007926405
"M85778","HALCYON MEDICAL","B2 4UH","15E",7306.73438514583,12715,0.574654690141237
"M85779","AYLESBURY SURGERY","B44 0DX","15E",826.630951052443,2854,0.289639436248228
"M85781","BORDESLEY GREEN SURGERY","B9 5EG","15E",3194.19488159686,3713,0.860273331967913
"M85782","UNIVERSITY SOUTHGATE PRACTICE","B30 2SH","15E",970.925048703239,2536,0.382856880403486
"M85783","STRENSHAM ROAD SURGERY","B12 9RR","15E",3894.53873480743,5390,0.722548930390988
"M85792","COTMORE SURGERY","B44 8TU","15E",847.87123737343,3150,0.269165472182041
"M85794","THE BALAJI SURGERY, THE SPARKBROOK CHC","B11 1LU","15E",2683.98000458662,3183,0.843223375616281
"M85797","HOCKLEY MEDICAL PRACTICE","B1 3AL","15E",5336.78502980749,9519,0.560645554134625
"M85803","PEARL MEDICAL CENTRE","B8 2HB","15E",8737.77531194709,10892,0.802219547552983
"M86001","WILLENHALL PRIMARY CARE CENTRE - 1","CV3 3DG","B2M3M",1877.9853934287,6828,0.275041797514455
"M86002","LONGFORD PRIMARY CARE CENTRE","CV6 6DR","B2M3M",3153.49609980485,8272,0.381225350556679
"M86003","SKY BLUE MEDICAL GROUP","CV3 6EA","B2M3M",7446.78985403213,16384,0.454515982301766
"M86004","ALLESLEY PARK MEDICAL CTR","CV5 9JE","B2M3M",6334.63354515465,20876,0.303440963075045
"M86005","HILLFIELDS HEALTH CENTRE - 1","CV1 4FS","B2M3M",2265.92747613298,4708,0.481293006825186
"M86006","JUBILEE HEALTHCARE","CV1 3GB","B2M3M",2530.93184133567,9845,0.257077891451058
"M86007","PHOENIX FAMILY CARE","CV3 6GQ","B2M3M",2284.27593081994,6365,0.358880743255294
"M86008","THE GABLES MEDICENTRE","CV6 4DD","B2M3M",3028.1008290949,10177,0.297543561864488
"M86009","ENGLETON HOUSE SURGERY","CV6 3HZ","B2M3M",12288.5900355761,27128,0.452985477572107
"M86010","FORREST MEDICAL CENTRE","CV4 8FT","B2M3M",3274.7345106924,11640,0.281334579956392
"M86012","PRIORY GATE PRACTICE","CV1 4FS","B2M3M",5053.32356085134,9440,0.535309699242727
"M86014","THE FORUM HEALTH CENTRE","CV2 5EP","B2M3M",6223.05152631637,20401,0.305036592633516
"M86015","KENYON MEDICAL CENTRES","CV3 3AD","B2M3M",3301.59986584601,13799,0.239263705039931
"M86016","GODIVA GROUP PRACTICE","CV2 4LJ","B2M3M",8054.54687614579,20017,0.402385316288444
"M86017","MANSFIELD MEDICAL CENTRE","CV3 1JB","B2M3M",4056.56052132134,10558,0.384216757086697
"M86018","MOSELEY AVENUE SURGERY","CV6 1HS","B2M3M",2901.78480621746,11865,0.244566776756633
"M86019","WESTWOOD MEDICAL H/CENTRE","CV4 9DR","B2M3M",869.30477100077,4466,0.19464952328723
"M86020","WOOD END HEALTH CENTRE","CV2 1XA","B2M3M",2729.6442433119,8075,0.338036438800235
"M86021","SPRINGFIELD MEDICAL PRACTICE","CV6 2FL","B2M3M",1566.71608961587,6996,0.22394455254658
"M86027","THE CHEYLESMORE SURGERY","CV3 5PZ","B2M3M",5083.11401847872,12028,0.422606752450841
"M86028","CENTRAL MEDICAL CENTRE","CV6 5DF","B2M3M",1890.41428641186,3372,0.560621081379554
"M86029","BROOMFIELD PARK MED.CTR.","CV1 3HQ","B2M3M",7449.90432586745,20456,0.364191646747529
"M86030","KENSINGTON ROAD SURGERY","CV5 6HY","B2M3M",1358.2770265904,6367,0.2133307721989
"M86032","HOLBROOKS HEALTH TEAM","CV6 4HN","B2M3M",4173.99478740063,11808,0.353488718445175
"M86033","WILLENHAL OAK MEDICAL CENTRE","CV3 3DP","B2M3M",1124.96132865641,4173,0.269580955824686
"M86034","WOODSIDE MEDICAL CENTRE","CV4 9PL","B2M3M",1452.52979687889,10409,0.139545566036977
"M86035","HENLEY GREEN MEDICAL CENTRE","CV2 1AB","B2M3M",2848.27303734975,8068,0.3530333462258
"M86037","QUINTON PARK MEDICAL CENTRE","CV3 5PZ","B2M3M",1379.43604631657,3956,0.348694652759497
"M86038","BREDON AVENUE SURGERY","CV3 2FD","B2M3M",678.799199508877,2841,0.238929672477605
"M86039","ALLESLEY VILLAGE SURGERY","CV5 9BD","B2M3M",481.732328444809,4616,0.104361422973312
"M86040","WALSGRAVE HEALTH CENTRE","CV2 2SW","B2M3M",1459.81939695734,4443,0.328566148313604
"M86041","CLAY LANE MEDICAL PRACTICE","CV2 4LJ","B2M3M",3575.56573013439,9098,0.393005685879797
"M86044","PARK HOUSE","CV1 2DL","B2M3M",1621.8459905738,4095,0.39605518695331
"M86045","PARADISE MEDICAL CENTRE","CV6 5BG","B2M3M",3923.68865612823,7534,0.520797538641921
"M86046","COPSEWOOD MEDICAL CENTRE","CV2 5NB","B2M3M",1698.47252657384,5479,0.309996810836619
"M86048","WINDMILL SURGERY","CV6 6DR","B2M3M",2991.50938013952,7827,0.382203830348731
"M86605","LIMBRICK WOOD SURGERY","CV4 9PN","B2M3M",416.923536879848,2927,0.142440566067594
"M86610","DADHANIA SURGERY","CV1 2DL","B2M3M",1077.84033144049,2577,0.418253912084008
"M86612","GEORGE ELIOT MEDICAL CENTRE","CV1 4JH","B2M3M",1946.51059610817,3458,0.562900692917342
"M86617","HILLFIELDS - DR BANO","CV1 4FS","B2M3M",1605.17148255403,3186,0.50382030211991
"M86622","GOVIND HEALTH CENTRE","CV5 6EU","B2M3M",655.634825780143,3124,0.209870302746525
"M86624","COVENTRY GP GROUP OF PRACTICES","CV6 3FA","B2M3M",4536.56425494392,10031,0.452254436740497
"M86627","STOKE ALDERMOOR MED CTRE","CV3 1EG","B2M3M",2597.45538160873,6526,0.398016454429777
"M86633","EDGWICK MEDICAL CENTRE","CV6 5LL","B2M3M",3205.15594853603,5360,0.597976856070155
"M86638","WOODWAY MEDICAL CENTRE","CV2 2RH","B2M3M",1684.06788180149,6310,0.266888729287082
"M87001","MEADOWBROOK SURGERY","B63 1AB","D2P2L",771.212083772625,6784,0.113681026499502
"M87003","MOSS GROVE SURGERY","DY6 9HS","D2P2L",796.99569665903,19569,0.0407274616311018
"M87005","THREE VILLAGES MEDICAL PRACTICE","DY8 4JB","D2P2L",772.478916942704,11850,0.0651880942567683
"M87006","EVE HILL MEDICAL PRACTICE","DY1 2QD","D2P2L",2016.38747213498,8368,0.240964086058195
"M87007","THE RIDGEWAY SURGERY","DY3 3UH","D2P2L",1005.60614928961,11454,0.0877951937567323
"M87008","KINGSWINFORD MEDICAL PRACTICE","DY6 8DN","D2P2L",513.472832268308,8233,0.062367646334059
"M87009","AW SURGERIES","DY5 3EE","D2P2L",1785.40096369977,17060,0.104654218270795
"M87010","THE WATERFRONT SURGERY","DY5 1RU","D2P2L",1260.7627842936,8544,0.147561187300281
"M87011","LION HEALTH","DY8 3SS","D2P2L",2284.64024721209,29135,0.0784156597635865
"M87012","THE GREENS HEALTH CENTRE","DY1 3QZ","D2P2L",1436.01353957484,7250,0.198070833044805
"M87013","HORSELEY HEATH SURGERY","DY4 7QU","D2P2L",3466.42543483455,11324,0.306113160970907
"M87014","LAPAL MEDICAL PRACTICE","B62 0HP","D2P2L",1372.2350148485,7669,0.178932718066046
"M87015","LOWER GORNAL MEDICAL PRACTICE","DY3 2NQ","D2P2L",512.589083586132,8332,0.0615205333156663
"M87016","WOODSETTON MEDICAL CENTRE","DY3 1AF","D2P2L",823.264850070918,6907,0.119192826128698
"M87017","STEPPINGSTONES MEDICAL PRACTICE","DY1 1RT","D2P2L",3127.55441468751,8239,0.379603643001276
"M87018","THE SUMMERHILL SURGERY","DY6 9JG","D2P2L",467.150665913024,6631,0.0704495047372981
"M87019","THE LIMES SURGERY MEDICAL CENTRE","DY9 8LL","D2P2L",1535.03916859172,6213,0.247068914951186
"M87020","FELDON LANE PRACTICE","B62 9DR","D2P2L",1695.90257944158,9515,0.178234637881407
"M87021","COSELEY MEDICAL CENTRE","WV14 9DJ","D2P2L",1225.08867384697,7146,0.171436982066467
"M87023","WORDSLEY GREEN HEALTH CENTRE","DY8 5PD","D2P2L",441.734786492588,9489,0.046552301242764
"M87024","WYCHBURY MEDICAL GROUP","DY9 9DS","D2P2L",3819.60545689118,22145,0.172481619186777
"M87025","CROSS STREET HEALTH CENTRE","DY1 1RN","D2P2L",1699.39543752674,5176,0.328322147899293
"M87026","ST JAMES MEDICAL PRACTICE2","DY1 2BY","D2P2L",1564.94686910675,5443,0.287515500478918
"M87027","QUARRY BANK MEDICAL CENTRE","DY5 2AE","D2P2L",580.189011519583,4553,0.127430048653543
"M87028","ANCHOR MEDICAL PRACTICE","DY2 9PU","D2P2L",1673.23508595866,7946,0.210575772207231
"M87030","PEDMORE MEDICAL PRACTICE","DY9 8DJ","D2P2L",932.330037087872,4220,0.220931288409448
"M87034","CLEMENT ROAD MEDICAL PRACTICE","B62 9LR","D2P2L",1340.81128071736,5196,0.258046820769316
"M87036","BEAN MEDICAL PRACTICE","DY2 8TH","D2P2L",1633.20418482669,3760,0.434362815113483
"M87037","NORTHWAY MEDICAL CENTRE","DY3 3QY","D2P2L",634.108689473374,6389,0.0992500687859406
"M87041","RANGEWAYS ROAD SURGERY","DY6 8PN","D2P2L",331.032024855249,5763,0.0574409205023857
"M87601","KEELINGE HOUSE","DY1 2ER","D2P2L",1879.12811235831,6866,0.273686005295414
"M87602","HALESOWEN MEDICAL PRACTICE","B63 4WD","D2P2L",1212.32399558938,9984,0.121426682250539
"M87605","CENTRAL CLINIC","DY2 7BX","D2P2L",1668.51779984015,4063,0.410661530849162
"M87612","ST JAMES MEDICAL PRACTICE1","DY1 2BY","D2P2L",717.469375623627,2421,0.296352488898648
"M87617","LINKS MEDICAL PRACTICE","DY2 9PU","D2P2L",1519.96795841284,5656,0.26873549476889
"M87618","QUINCY RISE SURGERY","DY5 3JR","D2P2L",237.323904369101,2890,0.0821189980515919
"M87620","CASTLE MEADOWS SURGERY","DY1 2TY","D2P2L",886.149807314668,6208,0.142743203497852
"M87621","BATH STREET MEDICAL CENTRE","DY3 1LS","D2P2L",565.78865003009,2934,0.192838667358586
"M87623","ALEXANDRA MEDICAL CENTRE","B63 3UH","D2P2L",592.053403732546,3133,0.188973317501611
"M87628","CHAPEL STREET MEDICAL CENTRE","DY9 8BT","D2P2L",985.089028206037,2580,0.381817452793038
"M87638","THORNS ROAD SURGERY","DY5 2JS","D2P2L",454.123931589168,3690,0.123068816148826
"M88001","THE VILLAGE MEDICAL CENTRE","WS10 0EB","D2P2L",2770.5705417314,10133,0.273420560715622
"M88002","THE SMETHWICK MEDICAL CENTRE","B66 3BQ","D2P2L",5965.87637308833,9016,0.661698799144669
"M88003","WARLEY MEDICAL CENTRE","B68 0RT","D2P2L",3645.29695468779,11391,0.320015534605197
"M88004","REGIS MEDICAL CENTRE","B65 0BA","D2P2L",13939.6132570699,43752,0.318605166782544
"M88006","CAPE HILL MEDICAL CENTRE","B66 3NR","D2P2L",9110.7662141918,12062,0.755327989901493
"M88007","OAKESWELL HEALTH CENTRE","WS10 9HP","D2P2L",2498.86634146596,9501,0.263010876904111
"M88008","STONE CROSS MEDICAL CENTRE","B71 3LN","D2P2L",1836.72846259119,5237,0.350721493716095
"M88009","NORVIC FAMILY PRACTICE","B66 3PZ","D2P2L",5637.69642743042,9415,0.598799408117942
"M88010","SWANPOOL MEDICAL CENTRE","DY4 0SZ","D2P2L",1855.32149271401,8638,0.21478600286108
"M88013","BLACK COUNTRY FAMILY PRACTICE","DY4 8PX","D2P2L",4034.2631327318,14492,0.27837863184735
